Iteration, Displacement, Magnitude
146, -0.4605996608734131, 0.7133764028549194
147, -0.4635348320007324, 0.7164077162742615
148, -0.466463178396225, 0.7194210290908813
149, -0.46938470005989075, 0.7224165201187134
150, -0.47229933738708496, 0.7253942489624023
151, -0.47520703077316284, 0.7283543348312378
152, -0.4781078100204468, 0.7312968969345093
153, -0.481001615524292, 0.7342219948768616
154, -0.4838884174823761, 0.7371296882629395
155, -0.4867681860923767, 0.7400224804878235
156, -0.4896409213542938, 0.7429066300392151
157, -0.49250656366348267, 0.7457826137542725
158, -0.49536505341529846, 0.7486470937728882
159, -0.4982164800167084, 0.7514950037002563
160, -0.5010607242584229, 0.7543262243270874
161, -0.5038978457450867, 0.7571409940719604
162, -0.5067278146743774, 0.759939432144165
163, -0.5095504522323608, 0.7627216577529907
164, -0.5123659372329712, 0.7654878497123718
165, -0.515174150466919, 0.7682380676269531
166, -0.5179752111434937, 0.7709725499153137
167, -0.5207688808441162, 0.7736914157867432
168, -0.5235553979873657, 0.7763947248458862
169, -0.5263345241546631, 0.7790827751159668
170, -0.5291064381599426, 0.7817556858062744
171, -0.5318710803985596, 0.7844134569168091
172, -0.5346283316612244, 0.7870573997497559
173, -0.5373783111572266, 0.7896888256072998
174, -0.5401209592819214, 0.7923074960708618
175, -0.5428563952445984, 0.7949157953262329
176, -0.5455844402313232, 0.7975118160247803
177, -0.5483052134513855, 0.8001026511192322
178, -0.5510186553001404, 0.802679717540741
179, -0.5537248253822327, 0.8052430152893066
180, -0.5564237236976624, 0.8077963590621948
181, -0.5591153502464294, 0.8103384971618652
182, -0.5617997050285339, 0.8128674626350403
183, -0.5644767880439758, 0.8153864145278931
184, -0.5671466588973999, 0.8179035186767578
185, -0.5698091983795166, 0.8204142451286316
186, -0.5724645853042603, 0.8229138255119324
187, -0.5751128196716309, 0.8254019021987915
188, -0.5777539014816284, 0.8278854489326477
189, -0.5803877115249634, 0.8303568363189697
190, -0.5830144882202148, 0.8328162431716919
191, -0.5856340527534485, 0.835263729095459
192, -0.5882465839385986, 0.837702214717865
193, -0.5908520221710205, 0.8401296138763428
194, -0.5934503674507141, 0.8425456881523132
195, -0.5960416793823242, 0.844951868057251
196, -0.5986260771751404, 0.8473546504974365
197, -0.601203441619873, 0.8497515916824341
198, -0.6037739515304565, 0.8521376848220825
199, -0.6063374280929565, 0.8545175194740295
200, -0.6088941097259521, 0.8568880558013916
